doc_id,fecha_iso,proyecto_instalacion,territorio,territorio_tipo,organizacion,organizacion_demandante_tipo,organizacion_demandada_tipo,procedimiento,procedimiento_familia,evento_fase,macrohilo_id,subhilo_primario,abstuvo,subhilo_secundario,subhilo_secundario_evidencia,multiasignado
1171,2020-07-08,proyecto hidroelectrico alto maipo,cajon del maipo,coastal_area,"banco interamericano de desarrollo (bid);coordinadora ciudadana no alto maipo, ecosistemas, ciel",ONG y coalición ciudadana,banco internacional,queja formal,otro,otro::2020-07,H0005,proyecto hidroelectrico alto maipo,False,,[],False
1184,2018-03-01,alto maipo,san gabriel,locality,comunidad de proteccion del cipres de la cordillera;ministerio del medio ambiente,organización territorial,ministerio,denuncia publica y solicitud formal,manifestacion_publica,manifestacion_publica::2018-03,H0005,alto maipo,False,,[],False
1194,2013-08-04,proyecto hidroelectrico alto maipo,cajon del maipo,other,aes gener;coordinadora ciudadana rios del maipo,organización territorial,empresa,protesta,manifestacion_publica,manifestacion_publica::2013-08,H0005,proyecto hidroelectrico alto maipo,False,,[],False
1196,2015-01-27,alto maipo,cajon del maipo,coastal_area,aes gener;vecinos del cajon del maipo,vecinos,empresa,denuncia publica,manifestacion_publica,manifestacion_publica::2015-01,H0005,alto maipo,False,,[],False
1204,2012-08-27,central hidroelectrica alto maipo,cajon del maipo,other,aes gener;trabajadores areneros artesanales del rio maipo,comunidad,empresa,protesta,manifestacion_publica,manifestacion_publica::2012-08,H0005,central hidroelectrica alto maipo,False,,[],False
1208,2016-10-11,alto maipo,monumento natural el morado,protected_area,"red metropolitana no alto maipo;sma, conaf, dga, sernageomin",ONG,autoridad,denuncia formal,administrativo_general,administrativo_general::2016-10,H0005,alto maipo,False,,[],False
1215,2017-01-19,alto maipo,cajon del maipo,coastal_area,alto maipo;comunidad de san jose de maipo,comunidad,empresa,oposicion_comunitaria,otro,otro::2017-01,H0005,alto maipo,False,,[],False
1217,2014-10-23,alto maipo,cajon del maipo,other,aes gener y antofagasta minerals;comuna de san jose de maipo,comunidad,empresa,oposicion_social,otro,otro::2014-10,H0005,alto maipo,False,,[],False
1222,2016-09-15,alto maipo,los maitenes,locality,aes gener y grupo luksic;junta de vecinos del sector de los maitenes,comunidad,empresa,protesta,manifestacion_publica,manifestacion_publica::2016-09,H0005,alto maipo,False,,[],False
1226,2016-10-05,proyecto hidroelectrico alto maipo,rio maipo,river,coordinadora no alto maipo;proyecto hidroelectrico alto maipo,organización territorial,proyecto,recurso de proteccion,judicial,judicial::2016-10,H0005,proyecto hidroelectrico alto maipo,False,,[],False
1227,2016-10-05,proyecto hidroelectrico alto maipo,rio maipo,river,aes gener y antofagasta minerals;no a alto maipo,comunidad,empresa,denuncia,administrativo_general,administrativo_general::2016-10,H0005,proyecto hidroelectrico alto maipo,False,,[],False
1234,2020-10-07,alto maipo,embalse el yeso,other,"aguas andinas;modatima, greenpeace, no a alto maipo, terram, fridays for the future santiago, center for international environmental law ciel, entre otras",ONG y coalición ciudadana,empresa,carta abierta de rechazo,otro,otro::2020-10,H0005,alto maipo,False,,[],False
1235,2020-10-08,alto maipo,embalse el yeso,other,"aguas andinas;greenpeace, modatima chile, fridays for the future santiago, movimiento rios vivos, entre otras",ONG y coalición territorial,empresa,reclamacion formal,administrativo_general,administrativo_general::2020-10,H0005,alto maipo,False,,[],False
1240,2021-11-23,alto maipo,rio maipo,river,estado de chile;justicia y reparacion,ONG,Estado,medida cautelar,otro,otro::2021-11,H0005,alto maipo,False,,[],False
1243,2014-07-30,alto maipo,san jose de maipo,locality,aes gener;coordinadora ciudadana rios del maipo,coalición ciudadana,empresa,marcha,otro,otro::2014-07,H0005,alto maipo,False,,[],False
1245,2022-02-06,alto maipo,alto maipo,hydroelectric,"aguas andinas, aes gener (aes andes);daniel melo, camila musante, tomas hirsch",diputados,empresa,demanda judicial,judicial,judicial::2022-02,H0005,alto maipo,False,,[],False
1248,2022-02-06,proyecto hidroelectrico alto maipo,san jose de maipo,commune,"aguas andinas y aes gener;ana maria gazmuri, camila musante, daniel melo, tomas hirsch, gonzalo winter, lorena fries, claudio orrego",diputados y gobernador regional,empresa,demanda de nulidad,judicial,judicial::2022-02,H0005,proyecto hidroelectrico alto maipo,False,,[],False
1249,2022-01-14,alto maipo,alto maipo,hydroelectric,"aes gener, aguas andinas;sara larrain, marcela mella",activistas ambientales,empresa,demanda,judicial,judicial::2022-01,H0005,alto maipo,False,,[],False
1251,2021-08-09,alto maipo,embalse el yeso,lagoon,"aguas andinas, proyecto alto maipo;claudio orrego, no alto maipo","gobernador, organización ambientalista","empresa, proyecto","rechazo, demanda, juicio",judicial,judicial::2021-08,H0005,alto maipo,False,,[],False
1255,2017-07-27,proyecto hidroelectrico alto maipo,rio maipo,river,aes gener;agrupacion no a alto maipo,ONG/comunidad,empresa,denuncia,administrativo_general,administrativo_general::2017-07,H0005,proyecto hidroelectrico alto maipo,False,,[],False
1256,2016-04-17,alto maipo,cajon del maipo,locality,andronico luksic / proyecto alto maipo;locatario del edificio dos caracoles,comerciante afectado,empresa/proyecto,declaracion publica de rechazo,manifestacion_publica,manifestacion_publica::2016-04,H0005,alto maipo,False,,[],False
1257,2017-01-07,alto maipo,cajon del maipo,coastal_area,aes gener;coordinadora no alto maipo,ONG / coalición comunitaria,empresa,"recurso de proteccion, denuncia, impugnacion de permisos",judicial,judicial::2017-01,H0005,alto maipo,False,,[],False
1258,2021-03-15,proyecto hidroelectrico alto maipo,rio maipo,river,claudio orrego / aes gener;nathalie joignant,candidata política / organización ecologista,autoridad pública / empresa,denuncia publica,manifestacion_publica,manifestacion_publica::2021-03,H0005,proyecto hidroelectrico alto maipo,False,,[],False
17450,2017-08-14,alto maipo,cajon del maipo,locality,aes gener;red metropolitana no alto maipo,ONG,empresa,denuncia,administrativo_general,administrativo_general::2017-08,H0005,alto maipo,False,,[],False
17627,2019-06-09,alto maipo,alto maipo,hydroelectric,aes gener;grupos sociales,grupos sociales,empresa,oposicion,otro,otro::2019-06,H0005,alto maipo,False,,[],False
17634,2018-06-12,alto maipo,maipo,locality,alto maipo spa (aes gener);red metropolitana no alto maipo,organización comunitaria,empresa,reclamacion ante tribunal,administrativo_general,administrativo_general::2018-06,H0005,alto maipo,False,,[],False
19021,2013-11-05,proyecto hidroelectrico alto maipo,cajon del maipo,other,"aes gener, antofagasta minerals;hector tito noguera, camila vallejo, giorgio jackson, mario horton, loreto aravena, pedro astorga, roxana campos, sara larrain, joe vasconcellos, marcela mella",personalidades_publicas_colectivo,empresa,oposicion_publica,otro,otro::2013-11,H0005,proyecto hidroelectrico alto maipo,False,,[],False
6386,2020-03-23,alto maipo,cajon del maipo,locality,alto maipo (a.e.s. gener);marcela mella y miles de personas opuestas al proyecto,Organización ambiental y comunidad,Empresa y proyecto,denuncia internacional y presion a empresa,administrativo_general,administrativo_general::2020-03,H0005,alto maipo,False,,[],False
6397,2020-03-25,proyecto hidroelectrico alto maipo,embalse el yeso,lake,proyecto hidroelectrico alto maipo;red no alto maipo,Organización social,Proyecto de infraestructura energética,denuncia formal,administrativo_general,administrativo_general::2020-03,H0005,proyecto hidroelectrico alto maipo,False,,[],False
6398,2023-01-26,proyecto hidroelectrico alto maipo (pham),san jose de maipo,commune,alto maipo spa;superintendencia del medio ambiente (sma),Institución estatal,Empresa,procedimiento sancionatorio / formulacion de cargos,administrativo_sancionatorio,administrativo_sancionatorio::2023-01,H0005,proyecto hidroelectrico alto maipo (pham),False,proyecto hidroelectrico alto maipo,"[{""via_doc"": ""11355"", ""w"": 0.8063, ""proyecto"": ""proyecto hidroelectrico alto maipo"", ""organizacion_compartida"": [""alto maipo spa""]}]",True
6401,2020-01-18,proyecto hidroelectrico alto maipo (pham),cajon del maipo,locality,"aguas andinas, proyecto hidroelectrico alto maipo (pham);coordinadora ciudadana no alto maipo, chile sustentable",Organizaciones sociales y ambientales,Empresa de servicios sanitarios y proyecto hidroeléctrico,demanda judicial,judicial,judicial::2020-01,H0005,proyecto hidroelectrico alto maipo (pham),False,,[],False
6402,2021-02-03,alto maipo,cajon del maipo,locality,"alto maipo, aes gener, aguas andinas;greenpeace",ONG,Proyecto y empresa,denuncia publica y critica,manifestacion_publica,manifestacion_publica::2021-02,H0005,alto maipo,False,,[],False
6404,2021-10-01,alto maipo,cajon del maipo,locality,aes andes y alto maipo;felipe cancino y organizaciones socioambientales,Organización social y activista,Empresa y proyecto,denuncia y oposicion social,administrativo_general,administrativo_general::2021-10,H0005,alto maipo,False,,[],False
6408,2021-01-31,alto maipo,cajon del maipo,locality,alto maipo;red metropolitana no alto maipo,organizacion social,proyecto de infraestructura energetica,declaracion publica,manifestacion_publica,manifestacion_publica::2021-01,H0005,alto maipo,False,,[],False
6409,2018-06-29,alto maipo,cajon del maipo,locality,aes gener alto maipo;juan pablo orrego ong ecosistemas,ONG|activista,empresa|proyecto,oposicion social y denuncia publica,manifestacion_publica,manifestacion_publica::2018-06,H0005,alto maipo,False,,[],False
6413,2021-02-12,alto maipo,rio maipo,river,"alto maipo, aes gener s.a;red metropolitana no alto maipo, modatima",Organizacion social y ambiental,Proyecto y empresa,critica y cuestionamiento publico,otro,otro::2021-02,H0005,alto maipo,False,,[],False
6415,2014-08-09,alto maipo,cajon del maipo,locality,coordinadora ciudadana rios del maipo (ccrm);proyecto hidroelectrico alto maipo de aes gener y los pelambres,Organización comunitaria y ambiental,Proyecto y empresa,protesta y demanda politica/administrativa,judicial,judicial::2014-08,H0005,alto maipo,False,,[],False
6418,2020-06-24,alto maipo,cajon del maipo,locality,alto maipo;carolina astorga y no alto maipo,Comunidad local y agricultores,Proyecto hidroeléctrico y empresa,denuncia y oposicion social,administrativo_general,administrativo_general::2020-06,H0005,alto maipo,False,,[],False
6419,2021-09-03,alto maipo,cajon del maipo,locality,"alto maipo, superintendencia de medio ambiente (sma);comunidades outdoors, geute conservacion sur, ong ecosistemas, coordinadora no alto maipo",Comunidades y organizaciones sociales,Proyecto y autoridad ambiental,protesta y accion legal,manifestacion_publica,manifestacion_publica::2021-09,H0005,alto maipo,False,,[],False
6420,2020-02-24,alto maipo,cajon del maipo,locality,"alto maipo, aes gener;movimiento no alto maipo",Movimiento social y ambientalistas,Proyecto y empresa,oposicion judicial y ambiental,otro,otro::2020-02,H0005,alto maipo,False,,[],False
6421,2020-07-30,proyecto hidroelectrico alto maipo,cajon del maipo,locality,deportistas y embajadores de patagonia;proyecto hidroelectrico alto maipo (pham),organizaciones sociales|grupos de interes,empresa|proyecto,llamado a detener proyecto / denuncia publica,manifestacion_publica,manifestacion_publica::2020-07,H0005,proyecto hidroelectrico alto maipo,False,,[],False
6423,2021-08-17,alto maipo,cajon del maipo,locality,alto maipo aes andes;ong ecosistemas patagonia felipe cancino,ONG|activista,proyecto|empresa,documental/activismo,otro,otro::2021-08,H0005,alto maipo,False,,[],False
6426,2016-10-05,proyecto hidroelectrico alto maipo,rio maipo,river,"coordinadora no alto maipo;proyecto hidroelectrico alto maipo, superintendencia de medio ambiente (sma)",Organización social,"Proyecto, Institución estatal","recurso judicial, denuncia, investigacion",judicial,judicial::2016-10,H0005,proyecto hidroelectrico alto maipo,False,,[],False
6427,2017-06-15,alto maipo,cajon del maipo,locality,alto maipo (aes gener);coordinadora no alto maipo,Organizaciones ambientales y comunitarias,Empresa de proyecto energético,oposicion social y ambiental,otro,otro::2017-06,H0005,alto maipo,False,,[],False
6428,2018-07-09,alto maipo,cajon del maipo,locality,"proyecto hidroelectrico alto maipo;red por los rios libres, coordinadora ciudadana no alto maipo",Organización social y ambiental,Proyecto de infraestructura energética,rechazo y oposicion social,otro,otro::2018-07,H0005,alto maipo,False,,[],False
6430,2020-04-07,alto maipo,cajon del maipo,locality,alto maipo;pangal andrade onix medios,activista|comunidad,proyecto|empresa,documental/audiovisual,otro,otro::2020-04,H0005,alto maipo,False,,[],False
6431,2021-08-19,alto maipo,cajon del maipo,locality,"fundacion terram, patagonia, ong ecosistemas, agrupaciones locales;proyecto hidroelectrico alto maipo",Organización social y ONG,Proyecto de infraestructura energética,campana de activismo y accion legal,otro,otro::2021-08,H0005,alto maipo,False,,[],False
6432,2020-08-20,alto maipo,cajon del maipo,locality,alto maipo;comunidades locales y visitantes,comunidad,proyecto,declaracion publica,manifestacion_publica,manifestacion_publica::2020-08,H0005,alto maipo,False,,[],False
6434,2021-11-04,alto maipo,rio maipo,river,"concejala maite birke, coordinadora ciudadana no alto maipo, red metropolitana no alto maipo, vecina;superintendencia del medio ambiente (sma)",organizaciones sociales y autoridad local,institucion estatal,recurso judicial,judicial,judicial::2021-11,H0005,alto maipo,False,,[],False
6435,2020-12-18,proyecto hidroelectrico alto maipo,rio maipo,river,aguas andinas;alto maipo,empresa de suministro de agua,proyecto hidroeléctrico,modificacion de convenio,acuerdo_contractual,acuerdo_contractual::2020-12,H0005,proyecto hidroelectrico alto maipo,False,,[],False
6438,2015-01-13,alto maipo,cajon del maipo,locality,aes gener y proyecto hidroelectrico alto maipo;habitantes del cajon del maipo y agrupaciones ambientales,Comunidad y organizaciones ambientales,Empresa y proyecto,protesta y paralizacion,manifestacion_publica,manifestacion_publica::2015-01,H0005,alto maipo,False,,[],False
6439,2019-04-15,alto maipo,cajon del maipo,locality,"alto maipo, aes gener;coordinadora no alto maipo, ecosistemas, patagonia, federico mekis",Organización social y activistas,Proyecto y empresa,campana en redes sociales,otro,otro::2019-04,H0005,alto maipo,False,,[],False
